userid,total_login_count,days_since_last_login,email_freq,platform
4262,7,17.0,NONE,Sonepar
4264,1,55.0,NONE,Sonepar
4266,14,10.0,NONE,Sonepar
4269,2,70.0,NONE,Sonepar
4273,1,54.0,NONE,Sonepar
4275,3,7.0,NONE,Sonepar
4276,6,41.0,NONE,Sonepar
4277,6,6.0,NONE,Sonepar
4278,35,0.0,NONE,Sonepar
4279,4,59.0,NONE,Sonepar
4280,1,13.0,NONE,Sonepar
4283,2,63.0,NONE,Sonepar
4284,2,67.0,NONE,Sonepar
4291,1,56.0,NONE,Sonepar
4292,3,17.0,NONE,Sonepar
4293,4,26.0,NONE,Sonepar
4295,2,5.0,NONE,Sonepar
4297,27,3.0,NONE,Sonepar
4298,6,3.0,NONE,Sonepar
4301,4,7.0,NONE,Sonepar
4302,1,48.0,NONE,Sonepar
4304,1,11.0,NONE,Sonepar
4305,1,4.0,NONE,Sonepar
4306,1,5.0,NONE,Sonepar
4307,2,62.0,NONE,Sonepar
4308,6,0.0,NONE,Sonepar
4309,1,61.0,NONE,Sonepar
4310,4,0.0,NONE,Sonepar
4315,14,0.0,NONE,Sonepar
4317,11,45.0,NONE,Sonepar
4319,2,49.0,NONE,Sonepar
4321,28,0.0,NONE,Sonepar
4322,33,0.0,NONE,Sonepar
4323,9,1.0,NONE,Sonepar
4324,1,13.0,NONE,Sonepar
4326,1,7.0,NONE,Sonepar
4329,3,41.0,NONE,Sonepar
4331,2,45.0,NONE,Sonepar
4332,3,0.0,NONE,Sonepar
4333,7,3.0,NONE,Sonepar
4334,1,0.0,NONE,Sonepar
4335,1,3.0,NONE,Sonepar
4336,3,54.0,NONE,Sonepar
4337,8,4.0,NONE,Sonepar
4338,4,26.0,NONE,Sonepar
4342,9,4.0,NONE,Sonepar
4343,1,7.0,NONE,Sonepar
4344,72,0.0,NONE,Sonepar
4346,16,0.0,NONE,Sonepar
4348,1,75.0,NONE,Sonepar
4349,1,56.0,NONE,Sonepar
4351,11,10.0,NONE,Sonepar
4353,7,30.0,NONE,Sonepar
4357,49,0.0,NONE,Sonepar
4358,8,13.0,NONE,Sonepar
4359,1,54.0,NONE,Sonepar
4360,1,61.0,NONE,Sonepar
4366,13,0.0,NONE,Sonepar
4367,3,4.0,NONE,Sonepar
4369,14,5.0,NONE,Sonepar
4370,12,4.0,NONE,Sonepar
4371,10,3.0,NONE,Sonepar
4373,44,4.0,NONE,Sonepar
4374,2,3.0,NONE,Sonepar
4377,3,34.0,NONE,Sonepar
4378,1,69.0,NONE,Sonepar
4380,16,0.0,NONE,Sonepar
4381,10,0.0,NONE,Sonepar
4382,5,3.0,NONE,Sonepar
4383,3,7.0,NONE,Sonepar
4385,67,0.0,NONE,Sonepar
4386,10,0.0,NONE,Sonepar
4387,124,0.0,NONE,Sonepar
4395,4,5.0,NONE,Sonepar
4397,104,0.0,NONE,Sonepar
4399,22,0.0,NONE,Sonepar
4400,3,14.0,NONE,Sonepar
4402,2,76.0,NONE,Sonepar
4405,2,0.0,NONE,Sonepar
4406,10,3.0,NONE,Sonepar
4407,1,3.0,NONE,Sonepar
4408,8,24.0,NONE,Sonepar
4409,5,11.0,NONE,Sonepar
4411,1,45.0,NONE,Sonepar
4413,2,46.0,NONE,Sonepar
4414,1,76.0,NONE,Sonepar
4416,76,0.0,NONE,Sonepar
4419,2,42.0,NONE,Sonepar
4420,4,28.0,NONE,Sonepar
4422,5,0.0,NONE,Sonepar
4423,21,7.0,NONE,Sonepar
4430,1,47.0,NONE,Sonepar
4432,1,7.0,NONE,Sonepar
4434,48,0.0,NONE,Sonepar
4436,4,10.0,NONE,Sonepar
4437,1,54.0,NONE,Sonepar
4439,16,0.0,NONE,Sonepar
4440,16,3.0,NONE,Sonepar
4441,3,31.0,NONE,Sonepar
4442,41,0.0,NONE,Sonepar
4444,14,4.0,NONE,Sonepar
4445,12,7.0,NONE,Sonepar
4446,5,4.0,NONE,Sonepar
4448,33,0.0,DAILY,Sonepar
4451,9,3.0,NONE,Sonepar
4453,1,54.0,NONE,Sonepar
4457,7,4.0,NONE,Sonepar
4463,1,56.0,NONE,Sonepar
4464,12,4.0,NONE,Sonepar
4465,1,70.0,NONE,Sonepar
4467,20,0.0,NONE,Sonepar
4468,1,24.0,NONE,Sonepar
4470,32,3.0,NONE,Sonepar
4474,4,7.0,NONE,Sonepar
4475,6,0.0,NONE,Sonepar
4476,1,35.0,NONE,Sonepar
4477,1,5.0,NONE,Sonepar
4478,11,3.0,NONE,Sonepar
4479,1,12.0,NONE,Sonepar
4480,3,4.0,NONE,Sonepar
4481,2,7.0,NONE,Sonepar
4482,2,4.0,NONE,Sonepar
4483,27,0.0,NONE,Sonepar
4488,50,0.0,NONE,Sonepar
4489,3,10.0,NONE,Sonepar
4491,56,0.0,NONE,Sonepar
4492,10,0.0,NONE,Sonepar
4493,1,76.0,NONE,Sonepar
4495,13,4.0,NONE,Sonepar
4497,53,0.0,NONE,Sonepar
4498,18,3.0,NONE,Sonepar
4499,6,0.0,NONE,Sonepar
4501,1,12.0,NONE,Sonepar
4502,4,0.0,NONE,Sonepar
4504,12,3.0,NONE,Sonepar
4505,45,0.0,NONE,Sonepar
4506,26,0.0,NONE,Sonepar
4507,47,3.0,NONE,Sonepar
4508,1,77.0,NONE,Sonepar
4509,2,7.0,NONE,Sonepar
4514,11,5.0,NONE,Sonepar
4516,4,26.0,NONE,Sonepar
4517,3,20.0,NONE,Sonepar
4518,22,0.0,NONE,Sonepar
4519,2,27.0,NONE,Sonepar
4521,4,0.0,NONE,Sonepar
4523,24,4.0,NONE,Sonepar
4524,9,0.0,NONE,Sonepar
4528,1,0.0,NONE,Sonepar
4530,4,4.0,NONE,Sonepar
4531,27,5.0,NONE,Sonepar
4533,9,0.0,NONE,Sonepar
4536,3,69.0,NONE,Sonepar
4537,4,11.0,NONE,Sonepar
4538,3,61.0,NONE,Sonepar
4539,3,26.0,NONE,Sonepar
4540,6,59.0,NONE,Sonepar
4541,1,28.0,NONE,Sonepar
4545,41,0.0,NONE,Sonepar
4547,7,0.0,NONE,Sonepar
4550,3,33.0,NONE,Sonepar
4552,7,5.0,NONE,Sonepar
4553,3,6.0,NONE,Sonepar
4555,95,0.0,NONE,Sonepar
4556,13,0.0,NONE,Sonepar
4557,3,10.0,NONE,Sonepar
4565,9,3.0,NONE,Sonepar
4566,6,0.0,NONE,Sonepar
4567,42,1.0,NONE,Sonepar
4569,13,10.0,NONE,Sonepar
4571,4,4.0,NONE,Sonepar
4572,7,6.0,NONE,Sonepar
4574,95,0.0,NONE,Sonepar
4576,24,0.0,NONE,Sonepar
4577,1,68.0,NONE,Sonepar
4578,4,6.0,NONE,Sonepar
4579,18,0.0,NONE,Sonepar
4580,7,40.0,NONE,Sonepar
4581,29,0.0,NONE,Sonepar
4583,1,18.0,NONE,Sonepar
4584,1,54.0,NONE,Sonepar
4586,8,3.0,NONE,Sonepar
4589,3,4.0,NONE,Sonepar
4590,10,11.0,NONE,Sonepar
4593,20,4.0,NONE,Sonepar
4594,7,0.0,NONE,Sonepar
4595,3,18.0,NONE,Sonepar
4598,1,54.0,NONE,Sonepar
4599,1,4.0,NONE,Sonepar
4600,12,3.0,NONE,Sonepar
4602,3,5.0,NONE,Sonepar
4604,1,75.0,NONE,Sonepar
4605,38,0.0,NONE,Sonepar
4606,11,0.0,NONE,Sonepar
4607,1,54.0,NONE,Sonepar
4609,5,10.0,NONE,Sonepar
4610,68,0.0,NONE,Sonepar
4611,11,14.0,NONE,Sonepar
4612,21,0.0,NONE,Sonepar
4614,8,3.0,NONE,Sonepar
4615,2,33.0,NONE,Sonepar
4616,19,0.0,NONE,Sonepar
4617,55,3.0,NONE,Sonepar
4620,1,75.0,NONE,Sonepar
4624,1,60.0,NONE,Sonepar
4628,45,0.0,NONE,Sonepar
4631,2,35.0,NONE,Sonepar
4633,20,0.0,NONE,Sonepar
4634,2,26.0,NONE,Sonepar
4638,5,38.0,NONE,Sonepar
4641,2,6.0,NONE,Sonepar
4642,24,4.0,NONE,Sonepar
4644,12,3.0,NONE,Sonepar
4645,2,0.0,NONE,Sonepar
4647,8,5.0,NONE,Sonepar
4648,17,49.0,NONE,Sonepar
4652,88,0.0,DAILY,Sonepar
4653,7,6.0,NONE,Sonepar
4654,9,0.0,NONE,Sonepar
4655,2,3.0,NONE,Sonepar
4657,3,53.0,NONE,Sonepar
4658,33,0.0,NONE,Sonepar
4660,2,19.0,NONE,Sonepar
4662,3,4.0,NONE,Sonepar
4668,28,14.0,NONE,Sonepar
4669,24,6.0,NONE,Sonepar
4670,38,0.0,NONE,Sonepar
4672,1,73.0,NONE,Sonepar
4674,1,45.0,NONE,Sonepar
4675,1,41.0,NONE,Sonepar
4680,86,0.0,NONE,Sonepar
4681,28,0.0,NONE,Sonepar
4682,21,0.0,NONE,Sonepar
4685,1,68.0,NONE,Sonepar
4688,1,52.0,NONE,Sonepar
4689,7,12.0,NONE,Sonepar
4690,1,62.0,NONE,Sonepar
4691,72,0.0,NONE,Sonepar
4693,17,3.0,NONE,Sonepar
4694,8,0.0,NONE,Sonepar
4695,50,0.0,NONE,Sonepar
4696,15,6.0,NONE,Sonepar
4698,1,48.0,NONE,Sonepar
4699,1,55.0,NONE,Sonepar
4700,6,34.0,NONE,Sonepar
4702,24,0.0,NONE,Sonepar
4704,37,27.0,NONE,Sonepar
4707,6,4.0,NONE,Sonepar
4709,134,2.0,NONE,Sonepar
4711,12,0.0,NONE,Sonepar
4714,1,80.0,NONE,Sonepar
4716,1,18.0,NONE,Sonepar
4717,5,0.0,NONE,Sonepar
4719,1,0.0,NONE,Sonepar
4721,24,5.0,NONE,Sonepar
4723,1,62.0,NONE,Sonepar
4724,3,5.0,NONE,Sonepar
4725,14,0.0,NONE,Sonepar
4726,19,4.0,NONE,Sonepar
4728,6,0.0,NONE,Sonepar
4730,6,10.0,NONE,Sonepar
4731,20,0.0,NONE,Sonepar
4732,12,0.0,NONE,Sonepar
4733,8,0.0,NONE,Sonepar
4736,1,54.0,NONE,Sonepar
4737,16,3.0,NONE,Sonepar
4739,72,0.0,NONE,Sonepar
4740,61,0.0,NONE,Sonepar
4744,13,0.0,NONE,Sonepar
4745,2,4.0,NONE,Sonepar
4749,42,0.0,NONE,Sonepar
4750,3,7.0,NONE,Sonepar
4756,12,5.0,NONE,Sonepar
4757,1,54.0,NONE,Sonepar
4758,20,0.0,NONE,Sonepar
4759,4,3.0,NONE,Sonepar
4761,1,52.0,NONE,Sonepar
4763,12,0.0,NONE,Sonepar
4767,5,4.0,NONE,Sonepar
4768,2,4.0,NONE,Sonepar
4769,3,6.0,NONE,Sonepar
4770,1,6.0,NONE,Sonepar
4771,9,6.0,NONE,Sonepar
4772,5,0.0,NONE,Sonepar
4776,17,40.0,NONE,Sonepar
4777,2,4.0,NONE,Sonepar
4778,13,3.0,NONE,Sonepar
4779,8,0.0,NONE,Sonepar
4780,7,0.0,NONE,Sonepar
4782,3,26.0,NONE,Sonepar
4783,5,0.0,NONE,Sonepar
4784,19,3.0,NONE,Sonepar
4785,8,33.0,NONE,Sonepar
4788,3,5.0,NONE,Sonepar
4790,4,54.0,NONE,Sonepar
4791,11,0.0,NONE,Sonepar
4792,3,42.0,NONE,Sonepar
4793,2,19.0,NONE,Sonepar
4796,19,11.0,NONE,Sonepar
4797,11,24.0,NONE,Sonepar
4799,5,38.0,NONE,Sonepar
4800,80,3.0,NONE,Sonepar
4801,2,5.0,NONE,Sonepar
4802,1,0.0,NONE,Sonepar
4804,1,17.0,NONE,Sonepar
4805,7,10.0,NONE,Sonepar
4807,43,0.0,NONE,Sonepar
4810,5,4.0,NONE,Sonepar
4811,1,4.0,NONE,Sonepar
4812,12,11.0,NONE,Sonepar
4815,1,59.0,NONE,Sonepar
4816,22,4.0,NONE,Sonepar
4817,2,0.0,NONE,Sonepar
4819,1,3.0,NONE,Sonepar
4820,26,0.0,NONE,Sonepar
4825,1,0.0,NONE,Sonepar
4827,22,0.0,NONE,Sonepar
4828,13,6.0,NONE,Sonepar
4829,16,3.0,NONE,Sonepar
4830,10,4.0,NONE,Sonepar
4832,3,3.0,NONE,Sonepar
4833,10,3.0,NONE,Sonepar
4834,4,7.0,NONE,Sonepar
4836,36,3.0,NONE,Sonepar
4837,1,38.0,NONE,Sonepar
4838,1,35.0,NONE,Sonepar
4840,6,10.0,NONE,Sonepar
4842,6,5.0,NONE,Sonepar
4843,62,0.0,NONE,Sonepar
4844,1,70.0,NONE,Sonepar
4845,3,10.0,NONE,Sonepar
4847,10,21.0,NONE,Sonepar
4848,1,45.0,NONE,Sonepar
4849,12,3.0,NONE,Sonepar
4855,2,20.0,NONE,Sonepar
4856,9,18.0,NONE,Sonepar
4857,4,12.0,NONE,Sonepar
4858,16,19.0,MONTHLY,Sonepar
4860,4,0.0,NONE,Sonepar
4861,23,3.0,NONE,Sonepar
4863,2,7.0,NONE,Sonepar
4864,14,3.0,NONE,Sonepar
4866,1,27.0,NONE,Sonepar
4867,1,3.0,NONE,Sonepar
4868,1,80.0,NONE,Sonepar
4870,10,27.0,NONE,Sonepar
4871,8,5.0,NONE,Sonepar
4872,1,12.0,NONE,Sonepar
4873,9,0.0,NONE,Sonepar
4874,22,19.0,NONE,Sonepar
4875,6,3.0,NONE,Sonepar
4876,12,0.0,NONE,Sonepar
4877,12,7.0,NONE,Sonepar
4878,37,59.0,NONE,Sonepar
4879,13,0.0,NONE,Sonepar
4880,10,41.0,NONE,Sonepar
4881,18,5.0,NONE,Sonepar
4882,30,0.0,NONE,Sonepar
4883,16,18.0,NONE,Sonepar
4885,2,66.0,NONE,Sonepar
4886,1,63.0,NONE,Sonepar
4887,15,0.0,NONE,Sonepar
4888,2,69.0,NONE,Sonepar
4889,4,42.0,NONE,Sonepar
4891,3,7.0,NONE,Sonepar
4892,2,41.0,NONE,Sonepar
4893,4,54.0,NONE,Sonepar
4894,2,52.0,NONE,Sonepar
4895,45,0.0,NONE,Sonepar
4896,4,60.0,NONE,Sonepar
4897,6,17.0,NONE,Sonepar
4898,6,0.0,NONE,Sonepar
4899,1,55.0,NONE,Sonepar
4900,1,21.0,NONE,Sonepar
4901,8,0.0,NONE,Sonepar
4902,1,41.0,NONE,Sonepar
4903,8,20.0,NONE,Sonepar
4904,6,34.0,NONE,Sonepar
4905,7,52.0,NONE,Sonepar
4906,45,3.0,NONE,Sonepar
4909,53,3.0,NONE,Sonepar
4910,6,0.0,NONE,Sonepar
4911,5,0.0,NONE,Sonepar
4913,3,14.0,NONE,Sonepar
4915,1,76.0,NONE,Sonepar
4916,10,7.0,NONE,Sonepar
4919,20,21.0,NONE,Sonepar
4920,1,54.0,NONE,Sonepar
4922,6,12.0,NONE,Sonepar
4924,9,0.0,NONE,Sonepar
4925,1,42.0,NONE,Sonepar
4926,63,0.0,NONE,Sonepar
4929,1,80.0,NONE,Sonepar
4930,41,0.0,NONE,Sonepar
4931,9,53.0,NONE,Sonepar
4932,2,69.0,NONE,Sonepar
4933,11,4.0,NONE,Sonepar
4934,4,11.0,NONE,Sonepar
4936,17,7.0,NONE,Sonepar
4937,5,41.0,NONE,Sonepar
4938,13,1.0,NONE,Sonepar
4941,11,5.0,NONE,Sonepar
4942,1,69.0,NONE,Sonepar
4948,44,11.0,NONE,Sonepar
4949,11,0.0,NONE,Sonepar
4951,5,13.0,NONE,Sonepar
4955,4,7.0,NONE,Sonepar
4956,39,0.0,NONE,Sonepar
4957,15,6.0,NONE,Sonepar
4958,15,10.0,NONE,Sonepar
4959,9,0.0,NONE,Sonepar
4960,1,67.0,NONE,Sonepar
4962,48,0.0,NONE,Sonepar
4964,2,17.0,NONE,Sonepar
4965,3,19.0,NONE,Sonepar
4968,9,10.0,NONE,Sonepar
4969,5,17.0,NONE,Sonepar
4970,17,35.0,NONE,Sonepar
4971,35,0.0,NONE,Sonepar
4972,6,7.0,NONE,Sonepar
4973,3,40.0,NONE,Sonepar
4974,3,46.0,NONE,Sonepar
4975,13,0.0,NONE,Sonepar
4976,2,77.0,NONE,Sonepar
4978,2,41.0,NONE,Sonepar
4979,14,11.0,NONE,Sonepar
4981,2,59.0,NONE,Sonepar
4982,59,0.0,NONE,Sonepar
4983,8,0.0,NONE,Sonepar
4985,1,34.0,NONE,Sonepar
4986,43,3.0,NONE,Sonepar
4990,4,0.0,NONE,Sonepar
4991,3,35.0,NONE,Sonepar
4993,25,3.0,NONE,Sonepar
4994,1,60.0,NONE,Sonepar
4995,87,0.0,NONE,Sonepar
4996,1,7.0,NONE,Sonepar
4998,1,10.0,NONE,Sonepar
4999,1,12.0,NONE,Sonepar
5000,2,0.0,NONE,Sonepar
5001,10,0.0,NONE,Sonepar
5003,3,34.0,NONE,Sonepar
5004,14,0.0,NONE,Sonepar
5006,19,0.0,NONE,Sonepar
5009,14,0.0,NONE,Sonepar
5010,1,56.0,NONE,Sonepar
5011,1,68.0,NONE,Sonepar
5012,3,42.0,NONE,Sonepar
5018,8,53.0,NONE,Sonepar
5019,3,26.0,NONE,Sonepar
5020,2,20.0,NONE,Sonepar
5021,6,0.0,NONE,Sonepar
5022,37,4.0,NONE,Sonepar
5023,40,3.0,NONE,Sonepar
5024,6,5.0,NONE,Sonepar
5027,23,12.0,NONE,Sonepar
5028,3,28.0,NONE,Sonepar
5034,13,10.0,WEEKLY,Sonepar
5035,5,0.0,NONE,Sonepar
5036,37,3.0,NONE,Sonepar
5037,2,26.0,NONE,Sonepar
5038,15,4.0,NONE,Sonepar
5039,5,39.0,NONE,Sonepar
5041,1,47.0,NONE,Sonepar
5046,35,0.0,NONE,Sonepar
5047,24,0.0,NONE,Sonepar
5050,7,0.0,NONE,Sonepar
5052,2,35.0,NONE,Sonepar
5055,1,21.0,NONE,Sonepar
5056,21,26.0,NONE,Sonepar
5057,18,0.0,NONE,Sonepar
5060,10,34.0,NONE,Sonepar
5067,8,10.0,NONE,Sonepar
5069,5,8.0,NONE,Sonepar
5070,5,7.0,NONE,Sonepar
5071,3,5.0,NONE,Sonepar
5073,7,4.0,NONE,Sonepar
5074,102,0.0,NONE,Sonepar
5075,1,28.0,NONE,Sonepar
5077,28,10.0,NONE,Sonepar
5078,5,11.0,NONE,Sonepar
5079,33,0.0,NONE,Sonepar
5082,4,4.0,NONE,Sonepar
5083,15,0.0,NONE,Sonepar
5087,3,0.0,NONE,Sonepar
5089,9,0.0,NONE,Sonepar
5094,30,0.0,NONE,Sonepar
5095,6,3.0,NONE,Sonepar
5096,22,0.0,NONE,Sonepar
5097,1,14.0,NONE,Sonepar
5098,1,52.0,NONE,Sonepar
5101,16,0.0,NONE,Sonepar
5108,1,5.0,NONE,Sonepar
5111,35,0.0,NONE,Sonepar
5114,23,0.0,NONE,Sonepar
5115,3,35.0,NONE,Sonepar
5117,1,7.0,NONE,Sonepar
5119,74,0.0,NONE,Sonepar
5121,23,0.0,NONE,Sonepar
5122,2,31.0,NONE,Sonepar
5124,4,65.0,NONE,Sonepar
5129,42,0.0,NONE,Sonepar
5130,1,67.0,NONE,Sonepar
5131,7,26.0,NONE,Sonepar
5133,10,0.0,NONE,Sonepar
5134,14,0.0,NONE,Sonepar
5139,1,27.0,NONE,Sonepar
5140,3,0.0,NONE,Sonepar
5141,2,54.0,NONE,Sonepar
5142,7,5.0,NONE,Sonepar
5143,6,10.0,NONE,Sonepar
5144,12,0.0,NONE,Sonepar
5146,4,52.0,NONE,Sonepar
5147,5,7.0,NONE,Sonepar
5149,7,20.0,NONE,Sonepar
5152,3,4.0,NONE,Sonepar
5155,1,6.0,NONE,Sonepar
5156,109,0.0,NONE,Sonepar
5162,2,53.0,NONE,Sonepar
5164,4,3.0,NONE,Sonepar
5166,3,54.0,NONE,Sonepar
5169,11,0.0,NONE,Sonepar
5170,14,11.0,NONE,Sonepar
5171,9,6.0,NONE,Sonepar
5173,7,45.0,NONE,Sonepar
5174,2,0.0,NONE,Sonepar
5175,26,0.0,NONE,Sonepar
5176,6,10.0,NONE,Sonepar
5177,9,7.0,NONE,Sonepar
5180,2,17.0,NONE,Sonepar
5181,2,77.0,NONE,Sonepar
5182,10,11.0,NONE,Sonepar
5183,16,0.0,NONE,Sonepar
5185,7,19.0,NONE,Sonepar
5186,8,7.0,NONE,Sonepar
5187,3,20.0,NONE,Sonepar
5190,12,5.0,NONE,Sonepar
5192,16,0.0,NONE,Sonepar
5193,1,60.0,NONE,Sonepar
5195,23,3.0,NONE,Sonepar
5197,16,7.0,NONE,Sonepar
5200,2,21.0,NONE,Sonepar
5203,4,8.0,NONE,Sonepar
5204,4,56.0,NONE,Sonepar
5206,2,73.0,NONE,Sonepar
5207,2,21.0,NONE,Sonepar
5208,2,54.0,NONE,Sonepar
5212,9,13.0,NONE,Sonepar
5214,17,10.0,NONE,Sonepar
5215,1,70.0,NONE,Sonepar
5216,1,19.0,NONE,Sonepar
5217,3,40.0,NONE,Sonepar
5219,6,10.0,NONE,Sonepar
5220,12,55.0,NONE,Sonepar
5221,1,70.0,NONE,Sonepar
5223,1,52.0,NONE,Sonepar
5225,1,75.0,NONE,Sonepar
5227,2,0.0,NONE,Sonepar
5229,5,5.0,NONE,Sonepar
5230,2,45.0,NONE,Sonepar
5234,6,3.0,NONE,Sonepar
5237,1,11.0,NONE,Sonepar
5241,4,0.0,NONE,Sonepar
5242,1,47.0,NONE,Sonepar
5245,4,48.0,NONE,Sonepar
5247,24,13.0,NONE,Sonepar
5248,2,73.0,NONE,Sonepar
5249,16,0.0,NONE,Sonepar
5257,4,0.0,NONE,Sonepar
5258,4,26.0,NONE,Sonepar
5259,1,54.0,NONE,Sonepar
5260,10,0.0,NONE,Sonepar
5261,1,75.0,NONE,Sonepar
5262,1,80.0,NONE,Sonepar
5264,1,54.0,NONE,Sonepar
5265,3,75.0,NONE,Sonepar
5266,1,53.0,NONE,Sonepar
5268,8,11.0,NONE,Sonepar
5271,5,12.0,NONE,Sonepar
5273,7,4.0,NONE,Sonepar
5276,10,11.0,NONE,Sonepar
5278,1,16.0,NONE,Sonepar
5279,10,0.0,NONE,Sonepar
5285,4,76.0,NONE,Sonepar
5286,1,26.0,NONE,Sonepar
5287,8,6.0,NONE,Sonepar
5288,3,0.0,NONE,Sonepar
5289,9,13.0,NONE,Sonepar
5290,5,10.0,NONE,Sonepar
5294,1,47.0,NONE,Sonepar
5295,5,31.0,NONE,Sonepar
5298,3,0.0,NONE,Sonepar
5299,11,59.0,NONE,Sonepar
5301,5,45.0,NONE,Sonepar
5304,12,7.0,NONE,Sonepar
5306,1,46.0,NONE,Sonepar
5308,19,7.0,NONE,Sonepar
5311,3,4.0,NONE,Sonepar
5312,1,69.0,NONE,Sonepar
5314,43,0.0,NONE,Sonepar
5315,4,3.0,NONE,Sonepar
5321,1,66.0,NONE,Sonepar
5322,5,45.0,NONE,Sonepar
5323,6,17.0,NONE,Sonepar
5327,3,6.0,NONE,Sonepar
5328,3,0.0,NONE,Sonepar
5329,27,0.0,NONE,Sonepar
5330,3,0.0,NONE,Sonepar
5331,2,11.0,NONE,Sonepar
5333,13,0.0,NONE,Sonepar
5336,6,7.0,NONE,Sonepar
5340,2,68.0,NONE,Sonepar
5341,8,38.0,NONE,Sonepar
5344,7,4.0,NONE,Sonepar
5347,2,68.0,NONE,Sonepar
5351,8,27.0,NONE,Sonepar
5352,1,0.0,NONE,Sonepar
5354,2,80.0,NONE,Sonepar
5355,1,42.0,NONE,Sonepar
5357,5,61.0,NONE,Sonepar
5359,3,19.0,NONE,Sonepar
5362,4,5.0,NONE,Sonepar
5363,1,14.0,NONE,Sonepar
5366,1,80.0,NONE,Sonepar
5369,2,40.0,NONE,Sonepar
5370,2,0.0,NONE,Sonepar
5371,4,5.0,NONE,Sonepar
5373,7,12.0,NONE,Sonepar
5375,14,20.0,NONE,Sonepar
5376,1,77.0,NONE,Sonepar
5377,1,41.0,NONE,Sonepar
5378,1,80.0,NONE,Sonepar
5381,8,3.0,NONE,Sonepar
5382,2,0.0,NONE,Sonepar
5384,6,40.0,NONE,Sonepar
5385,17,4.0,NONE,Sonepar
5386,3,5.0,NONE,Sonepar
5387,2,42.0,NONE,Sonepar
5390,1,42.0,NONE,Sonepar
5391,13,5.0,NONE,Sonepar
5392,1,10.0,NONE,Sonepar
5395,1,76.0,NONE,Sonepar
5399,11,5.0,NONE,Sonepar
5401,16,0.0,NONE,Sonepar
5403,1,55.0,NONE,Sonepar
5406,1,69.0,NONE,Sonepar
5413,5,11.0,NONE,Sonepar
5418,3,33.0,NONE,Sonepar
5421,4,11.0,NONE,Sonepar
5429,4,0.0,NONE,Sonepar
5430,29,0.0,NONE,Sonepar
5435,10,5.0,NONE,Sonepar
5437,9,19.0,NONE,Sonepar
5439,5,41.0,NONE,Sonepar
5443,14,0.0,NONE,Sonepar
5444,1,28.0,NONE,Sonepar
5447,9,3.0,NONE,Sonepar
5450,3,67.0,NONE,Sonepar
5453,3,18.0,NONE,Sonepar
5456,1,63.0,NONE,Sonepar
5457,1,26.0,NONE,Sonepar
5458,6,34.0,NONE,Sonepar
5459,8,0.0,NONE,Sonepar
5460,8,13.0,NONE,Sonepar
5461,2,10.0,NONE,Sonepar
5462,1,10.0,NONE,Sonepar
5466,37,7.0,NONE,Sonepar
5469,5,11.0,NONE,Sonepar
5471,9,3.0,NONE,Sonepar
5472,8,0.0,NONE,Sonepar
5473,13,0.0,NONE,Sonepar
5475,8,0.0,NONE,Sonepar
5482,1,80.0,NONE,Sonepar
5484,1,46.0,NONE,Sonepar
5487,4,7.0,NONE,Sonepar
5488,25,4.0,NONE,Sonepar
5490,11,19.0,NONE,Sonepar
5492,15,39.0,NONE,Sonepar
5493,5,26.0,NONE,Sonepar
5497,5,12.0,NONE,Sonepar
5498,2,45.0,NONE,Sonepar
5501,1,48.0,NONE,Sonepar
5504,6,14.0,NONE,Sonepar
5507,5,11.0,NONE,Sonepar
5508,22,11.0,NONE,Sonepar
5512,18,0.0,NONE,Sonepar
5513,4,5.0,NONE,Sonepar
5518,23,14.0,NONE,Sonepar
5519,3,59.0,NONE,Sonepar
5522,81,3.0,NONE,Sonepar
5523,3,0.0,NONE,Sonepar
5533,21,17.0,NONE,Sonepar
5534,3,34.0,NONE,Sonepar
5535,25,0.0,NONE,Sonepar
5536,3,32.0,NONE,Sonepar
5537,5,4.0,NONE,Sonepar
5538,18,5.0,NONE,Sonepar
5540,1,60.0,NONE,Sonepar
5545,19,10.0,NONE,Sonepar
5546,2,26.0,NONE,Sonepar
5551,58,0.0,NONE,Sonepar
5552,2,42.0,NONE,Sonepar
5553,6,5.0,NONE,Sonepar
5555,4,0.0,NONE,Sonepar
5556,40,0.0,NONE,Sonepar
5557,20,0.0,NONE,Sonepar
5558,3,33.0,NONE,Sonepar
5559,1,7.0,NONE,Sonepar
5561,9,7.0,NONE,Sonepar
5563,6,0.0,NONE,Sonepar
5566,3,21.0,NONE,Sonepar
5568,47,0.0,NONE,Sonepar
5569,32,10.0,NONE,Sonepar
5570,21,0.0,NONE,Sonepar
5571,3,35.0,NONE,Sonepar
5578,118,0.0,NONE,Sonepar
5579,8,4.0,NONE,Sonepar
5582,23,0.0,NONE,Sonepar
5584,59,0.0,NONE,Sonepar
5587,7,40.0,NONE,Sonepar
5589,4,10.0,NONE,Sonepar
5591,33,0.0,NONE,Sonepar
5592,1,66.0,NONE,Sonepar
5596,76,0.0,NONE,Sonepar
5602,36,40.0,NONE,Sonepar
5604,2,53.0,NONE,Sonepar
5606,70,0.0,NONE,Sonepar
5607,1,68.0,NONE,Sonepar
5608,1,67.0,NONE,Sonepar
5609,9,10.0,NONE,Sonepar
5611,1,48.0,NONE,Sonepar
5612,10,7.0,NONE,Sonepar
5614,6,0.0,NONE,Sonepar
5616,2,74.0,NONE,Sonepar
5617,47,0.0,NONE,Sonepar
